Product_Id,Merchant_id,Merchant_Location,Sub_category_name,Cost_price,Category_Id
973607,1,Delhi,Nutrition and health (No.1 Medicine Store),31.122,17
860,1,Delhi,Beauty,7.5,12
861,1,Delhi,Beauty,8.25,12
864,1,Delhi,Beauty,11.925,12
865,1,Delhi,Beauty,9.75,12
868,1,Delhi,Beauty,24,12
869,1,Delhi,Beauty,28.5,12
870,1,Delhi,Beauty,28.5,12
873,1,Delhi,Beauty,54.675,12
874,1,Delhi,Beauty,36.75,12
875,1,Delhi,Beauty,40.5,12
876,1,Delhi,Beauty,38.625,12
886,1,Delhi,Beauty,5.5,12
887,1,Delhi,Beauty,12,12
891,1,Delhi,Beauty,6.5,12
892,1,Delhi,Beauty,1.5,12
989,1,Delhi,Beauty,42,12
990,1,Delhi,Beauty,26.25,12
991,1,Delhi,Beauty,29.625,12
992,1,Delhi,Beauty,31.875,12
997,2,Bangalore,Beauty,6,12
997,1,Delhi,Beauty,6,12
1000,8,Hyderabad,Beauty,10,12
1000,3,Gaziabad,Beauty,10,12
1000,2,Bangalore,Beauty,10,12
1000,1,Delhi,Beauty,10,12
1002,3,Gaziabad,Beauty,7,12
1002,1,Delhi,Beauty,7,12
1003,1,Delhi,Beauty,5.87,12
1004,1,Delhi,Beauty,8.87,12
1005,8,Hyderabad,Beauty,3.27,12
1005,3,Gaziabad,Beauty,3.27,12
1005,1,Delhi,Beauty,3.27,12
1006,1,Delhi,Beauty,6.75,12
1007,1,Delhi,Beauty,8,12
1008,1,Delhi,Beauty,20.5,12
1009,1,Delhi,Beauty,27.63,12
1010,1,Delhi,Beauty,27.63,12
1011,1,Delhi,Beauty,27.63,12
1012,1,Delhi,Beauty,27.63,12
1013,1,Delhi,Beauty,27.63,12
1014,1,Delhi,Beauty,27.63,12
1016,1,Delhi,Beauty,27.63,12
1017,1,Delhi,Beauty,27.63,12
1018,1,Delhi,Beauty,57.56,12
1020,1,Delhi,Beauty,57.56,12
1020,3,Gaziabad,Beauty,57.56,12
1022,1,Delhi,Beauty,57.56,12
1023,1,Delhi,Beauty,57.56,12
1024,1,Delhi,Beauty,48.51,12
1025,1,Delhi,Beauty,19.71,12
1026,1,Delhi,Beauty,19.71,12
1027,1,Delhi,Beauty,19.71,12
1028,1,Delhi,Beauty,19.24,12
1029,1,Delhi,Beauty,32.01,12
1139,1,Delhi,Beauty,12.39,12
1140,1,Delhi,Beauty,17.82,12
1141,1,Delhi,Beauty,17.82,12
1142,1,Delhi,Beauty,17.82,12
1185,1,Delhi,Household electrical appliances,318,9
1194,1,Delhi,Household electrical appliances,288,9
1200,1,Delhi,Household electrical appliances,109.85,9
1202,1,Delhi,Household electrical appliances,197,9
1267,1,Delhi,Kitchen cleaning,1.45,1
1268,2,Bangalore,Kitchen cleaning,1.5,1
1268,1,Delhi,Kitchen cleaning,1.5,1
1269,1,Delhi,Kitchen cleaning,2.45,1
1270,1,Delhi,Kitchen cleaning,3.45,1
1271,1,Delhi,Kitchen cleaning,2.45,1
1272,1,Delhi,Kitchen cleaning,4.9,1
1274,1,Delhi,Kitchen cleaning,1.9,1
1275,1,Delhi,Kitchen cleaning,2.45,1
1276,1,Delhi,Kitchen cleaning,1.95,1
1277,1,Delhi,Kitchen cleaning,2.8,1
1367,1,Delhi,Home,16.37,2
1368,1,Delhi,Home,5.2,2
1371,1,Delhi,Home,8.9,2
1372,1,Delhi,Home,8.5,2
1376,2,Bangalore,Home,3.26,2
1376,1,Delhi,Home,3.26,2
1377,1,Delhi,Home,18.61,2
1613,1,Delhi,Home,17.96,2
1615,1,Delhi,Home,9.204,2
1617,1,Delhi,Home,13.936,2
1618,1,Delhi,Home,12.532,2
1620,1,Delhi,Home,35.36,2
1621,3,Gaziabad,Home,31.096,2
1621,1,Delhi,Home,31.096,2
1623,1,Delhi,Home,91.832,2
1628,1,Delhi,Home,45.76,2
1630,1,Delhi,Home,22.152,2
1632,1,Delhi,Home,9.776,2
1632,3,Gaziabad,Home,9.776,2
1633,2,Bangalore,Home,11.908,2
1673,1,Delhi,Beauty,35.1,12
1674,1,Delhi,Beauty,35.25,12
1675,3,Gaziabad,Beauty,31.5,12
1675,2,Bangalore,Beauty,31.5,12
1675,1,Delhi,Beauty,31.5,12
1676,9,Chennai,Beauty,43.5,12
1676,1,Delhi,Beauty,43.5,12
1677,1,Delhi,Beauty,45.24,12
1678,3,Gaziabad,Beauty,43.5,12
1678,2,Bangalore,Beauty,43.5,12
1678,1,Delhi,Beauty,43.5,12
1679,2,Bangalore,Beauty,45.24,12
1679,1,Delhi,Beauty,45.24,12
1680,2,Bangalore,Beauty,39.75,12
1680,3,Gaziabad,Beauty,39.75,12
1680,1,Delhi,Beauty,39.75,12
1681,1,Delhi,Beauty,41.34,12
1681,2,Bangalore,Beauty,41.34,12
1682,3,Gaziabad,Beauty,39.75,12
1682,2,Bangalore,Beauty,39.75,12
1682,1,Delhi,Beauty,39.75,12
1683,1,Delhi,Beauty,37.1,12
1683,2,Bangalore,Beauty,37.1,12
1684,1,Delhi,Beauty,33.75,12
1685,1,Delhi,Beauty,35.1,12
1686,1,Delhi,Beauty,62.05,12
1696,1,Delhi,Beauty,8,12
1697,1,Delhi,Beauty,15.8,12
1698,1,Delhi,Beauty,8.8,12
1699,1,Delhi,Beauty,10.7,12
1700,1,Delhi,Beauty,10.9,12
1702,1,Delhi,Beauty,13.9,12
1704,1,Delhi,Beauty,10.5,12
1709,1,Delhi,Beauty,15.3,12
1710,1,Delhi,Beauty,12.5,12
1711,2,Bangalore,Beauty,10.4,12
1711,3,Gaziabad,Beauty,10.4,12
1711,1,Delhi,Beauty,10.4,12
1713,1,Delhi,Beauty,13.9,12
1716,1,Delhi,Beauty,13.9,12
1717,1,Delhi,Beauty,12.5,12
1718,1,Delhi,Beauty,12.5,12
1719,1,Delhi,Beauty,13.9,12
1722,1,Delhi,Beauty,9.5,12
1725,1,Delhi,Beauty,11.1,12
1726,1,Delhi,Beauty,8.3,12
1727,1,Delhi,Beauty,8.2,12
1972,1,Delhi,Beauty,36,12
1973,1,Delhi,Beauty,36,12
1974,1,Delhi,Beauty,63.75,12
1975,1,Delhi,Beauty,56.25,12
1976,1,Delhi,Kitchen cleaning,2.415,1
1981,1,Delhi,Kitchen cleaning,14.1225,1
1982,1,Delhi,Kitchen cleaning,3.5175,1
1983,1,Delhi,Kitchen cleaning,3.72,1
1984,1,Delhi,Kitchen cleaning,3.5175,1
1985,1,Delhi,Kitchen cleaning,3.72,1
1986,1,Delhi,Kitchen cleaning,2.89,1
1987,3,Gaziabad,Kitchen cleaning,2.89,1
1987,1,Delhi,Kitchen cleaning,2.89,1
1988,1,Delhi,Kitchen cleaning,2.89,1
1989,1,Delhi,Kitchen cleaning,4.07,1
1993,1,Delhi,Beauty,35.69,12
2001,1,Delhi,Kitchen cleaning,9.35,1
2001,3,Gaziabad,Kitchen cleaning,9.35,1
2002,1,Delhi,Kitchen cleaning,12.02,1
2004,1,Delhi,Kitchen cleaning,6.59,1
2004,3,Gaziabad,Kitchen cleaning,6.59,1
2006,1,Delhi,Kitchen cleaning,6.552,1
2007,1,Delhi,Kitchen cleaning,6.2,1
2008,2,Bangalore,Kitchen cleaning,6.552,1
2008,1,Delhi,Kitchen cleaning,6.552,1
2009,1,Delhi,Kitchen cleaning,6.2,1
2009,2,Bangalore,Kitchen cleaning,6.2,1
2011,2,Bangalore,Kitchen cleaning,12.285,1
2011,1,Delhi,Kitchen cleaning,12.285,1
2012,1,Delhi,Kitchen cleaning,11.7,1
2012,2,Bangalore,Kitchen cleaning,11.7,1
2013,1,Delhi,Kitchen cleaning,10.44,1
2013,2,Bangalore,Kitchen cleaning,10.44,1
2013,3,Gaziabad,Kitchen cleaning,10.44,1
2015,3,Gaziabad,Kitchen cleaning,11.7,1
2015,1,Delhi,Kitchen cleaning,11.7,1
2015,2,Bangalore,Kitchen cleaning,11.7,1
2017,1,Delhi,Beauty,4.8,12
2018,1,Delhi,Beauty,6.76,12
2020,1,Delhi,Beauty,6.76,12
2021,1,Delhi,Beauty,6.51,12
2032,3,Gaziabad,Beauty,13.06,12
2032,2,Bangalore,Beauty,13.06,12
2032,1,Delhi,Beauty,13.06,12
2033,1,Delhi,Beauty,19.23,12
2034,1,Delhi,Beauty,12.753,12
2035,1,Delhi,Beauty,12.753,12
2036,2,Bangalore,Beauty,14.27,12
2036,1,Delhi,Beauty,14.27,12
2040,1,Delhi,Beauty,51.92,12
2044,1,Delhi,Beauty,43.11,12
2047,1,Delhi,Beauty,43.11,12
2050,1,Delhi,Beauty,14.43,12
2051,1,Delhi,Beauty,14.43,12
2052,1,Delhi,Beauty,14.43,12
2054,1,Delhi,Beauty,14.43,12
2057,1,Delhi,Beauty,44.25,12
2061,1,Delhi,Beauty,16.73,12
2063,1,Delhi,Beauty,16.731,12
2064,1,Delhi,Beauty,16.902098,12
2065,1,Delhi,Beauty,16.73,12
2068,1,Delhi,Beauty,27.5,12
2070,1,Delhi,Beauty,27.5,12
2071,1,Delhi,Beauty,27.5,12
2080,1,Delhi,Beauty,8.31,12
2081,1,Delhi,Beauty,8.728,12
2082,1,Delhi,Beauty,20.7,12
2083,1,Delhi,Beauty,20.7,12
2084,1,Delhi,Beauty,20.7,12
2085,1,Delhi,Beauty,20.7,12
2092,1,Delhi,Kitchen cleaning,5.56,1
2093,1,Delhi,Kitchen cleaning,5.56,1
2094,1,Delhi,Kitchen cleaning,4.0305,1
2095,1,Delhi,Kitchen cleaning,6.77,1
2096,3,Gaziabad,Kitchen cleaning,12.73,1
2096,2,Bangalore,Kitchen cleaning,12.73,1
2096,1,Delhi,Kitchen cleaning,12.73,1
2097,2,Bangalore,Kitchen cleaning,13.53,1
2097,1,Delhi,Kitchen cleaning,13.53,1
2099,2,Bangalore,Kitchen cleaning,6.3,1
2099,1,Delhi,Kitchen cleaning,6.3,1
2102,1,Delhi,Kitchen cleaning,11.7,1
2104,1,Delhi,Beauty,12.2,12
2106,1,Delhi,Beauty,12.74,12
2111,1,Delhi,Beauty,20.63,12
2113,1,Delhi,Beauty,18.68,12
2114,1,Delhi,Beauty,18.68,12
2122,1,Delhi,Beauty,2.94,12
2123,1,Delhi,Beauty,4.57,12
2125,1,Delhi,Beauty,4.263,12
2127,1,Delhi,Beauty,7.5495,12
2128,1,Delhi,Beauty,3.38,12
2128,3,Gaziabad,Beauty,3.38,12
2129,8,Hyderabad,Beauty,11.1,12
2129,1,Delhi,Beauty,11.1,12
2130,1,Delhi,Beauty,7.019048,12
2131,1,Delhi,Beauty,10.76,12
2133,1,Delhi,Beauty,5.5,12
2134,1,Delhi,Beauty,5.5,12
2135,1,Delhi,Beauty,7.43,12
2137,1,Delhi,Beauty,4.99,12
2138,1,Delhi,Beauty,7.48,12
2139,1,Delhi,Beauty,6.74,12
2140,1,Delhi,Beauty,6.83,12
2141,1,Delhi,Beauty,6.74,12
2142,1,Delhi,Beauty,8.025,12
2143,1,Delhi,Beauty,3.2,12
2144,1,Delhi,Beauty,3.37,12
2145,1,Delhi,Beauty,3.2,12
2146,1,Delhi,Beauty,3.2,12
2147,1,Delhi,Mother and children,6.14,7
2148,1,Delhi,Mother and children,6.23,7
2150,1,Delhi,Home,4.2,2
2173,1,Delhi,Beauty,78.4,12
2174,1,Delhi,Beauty,78.4,12
2357,2,Bangalore,Household electrical appliances,250,9
2357,8,Hyderabad,Household electrical appliances,250,9
2357,1,Delhi,Household electrical appliances,250,9
2505,1,Delhi,Household electrical appliances,155,9
2523,3,Gaziabad,Beauty,10.58,12
2523,1,Delhi,Beauty,10.58,12
2582,3,Gaziabad,Kitchen cleaning,9,1
2582,2,Bangalore,Kitchen cleaning,9,1
2582,1,Delhi,Kitchen cleaning,9,1
2583,1,Delhi,Kitchen cleaning,12.5,1
2586,1,Delhi,Kitchen cleaning,6,1
2590,1,Delhi,Kitchen cleaning,25.5,1
2706,1,Delhi,Beauty,21.75,12
2821,1,Delhi,Food,18,15
2822,1,Delhi,Food,13,15
2823,1,Delhi,Food,26,15
2824,1,Delhi,Imported food,34,14
2825,1,Delhi,Imported food,82,14
2826,1,Delhi,Food,1.148,15
2827,1,Delhi,Food,2.3,15
2828,1,Delhi,Food,0.75,15
2843,3,Gaziabad,Drinks,37.5,16
2843,1,Delhi,Drinks,37.5,16
2844,1,Delhi,Drinks,87,16
2846,1,Delhi,Drinks,57.2,16
2866,1,Delhi,Imported food,35.04,14
2867,1,Delhi,Imported food,35.04,14
2868,1,Delhi,Imported food,28,14
2869,1,Delhi,Imported food,21.44,14
2870,2,Bangalore,Imported food,21,14
2870,1,Delhi,Imported food,21,14
2871,3,Gaziabad,Imported food,21.44,14
2871,1,Delhi,Imported food,21.44,14
2872,2,Bangalore,Imported food,19.04,14
2872,1,Delhi,Imported food,19.04,14
2873,1,Delhi,Imported food,21.44,14
2874,1,Delhi,Imported food,21.4,14
2899,1,Delhi,Food,1.69,15
2900,1,Delhi,Food,2.03,15
2901,1,Delhi,Food,1.69,15
2902,1,Delhi,Food,2.03,15
2903,1,Delhi,Food,1.69,15
2904,2,Bangalore,Food,22.5,15
2904,1,Delhi,Food,22.5,15
2905,2,Bangalore,Food,10.25,15
2905,1,Delhi,Food,10.25,15
2907,1,Delhi,Food,14.08,15
2908,2,Bangalore,Food,13.4,15
2908,1,Delhi,Food,13.4,15
2909,3,Gaziabad,Food,4.2,15
2909,1,Delhi,Food,4.2,15
2910,2,Bangalore,Drinks,2.4,16
2910,1,Delhi,Drinks,2.4,16
2911,1,Delhi,Drinks,2.84,16
2912,1,Delhi,Drinks,2.9,16
2913,1,Delhi,Drinks,2.84,16
2914,2,Bangalore,Drinks,2.4,16
2914,1,Delhi,Drinks,2.4,16
2915,1,Delhi,Food,6.69,15
2916,1,Delhi,Food,5.68,15
2917,1,Delhi,Food,6.06,15
2917,3,Gaziabad,Food,6.06,15
2918,1,Delhi,Food,5.68,15
2919,1,Delhi,Food,6.69,15
2921,1,Delhi,Food,6.4,15
2923,1,Delhi,Food,7.89,15
2924,1,Delhi,Food,7.89,15
2928,2,Bangalore,Food,11.5,15
2928,1,Delhi,Food,11.5,15
2929,1,Delhi,Food,7,15
2930,1,Delhi,Drinks,26,16
2932,1,Delhi,Drinks,17.55,16
2936,2,Bangalore,Drinks,18.2,16
2936,3,Gaziabad,Drinks,18.2,16
2936,1,Delhi,Drinks,18.2,16
2937,1,Delhi,Food,7.9,15
2938,1,Delhi,Food,9.93,15
2939,3,Gaziabad,Food,7.9,15
2939,1,Delhi,Food,7.9,15
2940,1,Delhi,Food,9.93,15
2942,1,Delhi,Food,2,15
2943,1,Delhi,Food,2,15
2945,1,Delhi,Food,25.5,15
2949,1,Delhi,Food,2.5,15
2950,1,Delhi,Food,3.6,15
2951,1,Delhi,Food,3.6,15
2953,1,Delhi,Food,6.7,15
2954,1,Delhi,Food,48,15
2959,1,Delhi,Imported food,12.78,14
2960,1,Delhi,Imported food,6.27,14
2961,1,Delhi,Food,10.65,15
2962,1,Delhi,Food,7.29,15
2964,3,Gaziabad,Imported food,67.9,14
2964,1,Delhi,Imported food,67.9,14
2965,1,Delhi,Imported food,68,14
2966,2,Bangalore,Imported food,51,14
2966,1,Delhi,Imported food,51,14
2967,2,Bangalore,Food,10.8,15
2967,1,Delhi,Food,10.8,15
2968,2,Bangalore,Food,12,15
2968,3,Gaziabad,Food,12,15
2968,1,Delhi,Food,12,15
2971,1,Delhi,Food,7.95,15
2975,3,Gaziabad,Food,,15
2975,2,Bangalore,Food,,15
2975,1,Delhi,Food,13.5,15
2976,3,Gaziabad,Food,11.5,15
2976,2,Bangalore,Food,11.5,15
2976,1,Delhi,Food,11.5,15
2977,8,Hyderabad,Food,,15
2977,2,Bangalore,Food,,15
2977,1,Delhi,Food,13.5,15
2978,1,Delhi,Food,10.8,15
2980,1,Delhi,Food,14.5,15
2981,1,Delhi,Food,6.94,15
2982,1,Delhi,Food,6.94,15
2983,9,Chennai,Food,11.2,15
2983,8,Hyderabad,Food,11.2,15
2983,3,Gaziabad,Food,11.2,15
2983,2,Bangalore,Food,11.2,15
2983,1,Delhi,Food,11.2,15
2984,8,Hyderabad,Food,13.68,15
2984,1,Delhi,Food,13.68,15
2985,3,Gaziabad,Food,10.8,15
2985,1,Delhi,Food,10.8,15
2989,2,Bangalore,Food,5.04,15
2989,1,Delhi,Food,5.04,15
2990,3,Gaziabad,Food,3.6,15
2990,2,Bangalore,Food,3.6,15
2990,1,Delhi,Food,3.6,15
2993,2,Bangalore,Food,12.15,15
2993,1,Delhi,Food,12.15,15
2995,1,Delhi,Food,9,15
2999,1,Delhi,Food,6.89,15
3010,1,Delhi,Food,7,15
3011,1,Delhi,Food,7,15
3012,1,Delhi,Food,7,15
3013,1,Delhi,Food,7,15
3015,9,Chennai,Food,9,15
3015,1,Delhi,Food,9,15
3016,9,Chennai,Food,5.51,15
3016,3,Gaziabad,Food,5.51,15
3016,1,Delhi,Food,5.51,15
3017,3,Gaziabad,Food,5.51,15
3017,1,Delhi,Food,5.51,15
3018,1,Delhi,Food,5.51,15
3019,1,Delhi,Food,17.9,15
3019,3,Gaziabad,Food,17.9,15
3020,1,Delhi,Food,17.9,15
3021,1,Delhi,Food,17.95,15
3022,8,Hyderabad,Food,13.52,15
3022,3,Gaziabad,Food,13.52,15
3022,2,Bangalore,Food,13.52,15
3022,1,Delhi,Food,13.52,15
3023,2,Bangalore,Food,,15
3023,3,Gaziabad,Food,7.8,15
3023,1,Delhi,Food,7.8,15
3024,1,Delhi,Food,5.966,15
3024,3,Gaziabad,Food,5.966,15
3025,2,Bangalore,Food,6.67,15
3025,3,Gaziabad,Food,6.67,15
3025,1,Delhi,Food,6.67,15
3026,1,Delhi,Food,9,15
3027,8,Hyderabad,Food,22.44,15
3027,2,Bangalore,Food,22.44,15
3027,1,Delhi,Food,22.44,15
3027,3,Gaziabad,Food,22.44,15
3028,1,Delhi,Food,19.7885,15
3029,2,Bangalore,Food,44.85,15
3029,1,Delhi,Food,44.85,15
3030,2,Bangalore,Food,11.799,15
3030,3,Gaziabad,Food,11.799,15
3030,1,Delhi,Food,11.799,15
3034,2,Bangalore,Food,5.68,15
3034,3,Gaziabad,Food,5.68,15
3034,1,Delhi,Food,5.68,15
3035,2,Bangalore,Food,24.7,15
3035,1,Delhi,Food,24.7,15
3035,3,Gaziabad,Food,24.7,15
3036,1,Delhi,Food,4.6,15
3037,1,Delhi,Food,9,15
3038,1,Delhi,Food,17.8,15
3039,1,Delhi,Food,9,15
3040,1,Delhi,Food,18.5,15
3042,2,Bangalore,Food,23.5885,15
3042,1,Delhi,Food,23.5885,15
3043,1,Delhi,Food,33.52,15
3044,1,Delhi,Food,22.4,15
3053,2,Bangalore,Food,3.85,15
3053,8,Hyderabad,Food,3.85,15
3053,1,Delhi,Food,3.85,15
3054,8,Hyderabad,Food,3.5,15
3054,2,Bangalore,Food,3.5,15
3054,1,Delhi,Food,3.5,15
3055,2,Bangalore,Food,4.12,15
3055,1,Delhi,Food,4.12,15
3056,2,Bangalore,Food,3.5,15
3056,8,Hyderabad,Food,3.5,15
3056,1,Delhi,Food,3.5,15
3057,2,Bangalore,Food,4.12,15
3057,1,Delhi,Food,4.12,15
3058,2,Bangalore,Food,3.5,15
3058,8,Hyderabad,Food,3.5,15
3058,1,Delhi,Food,3.5,15
3073,3,Gaziabad,Drinks,3.87,16
3073,2,Bangalore,Drinks,3.87,16
3073,1,Delhi,Drinks,3.87,16
3077,1,Delhi,Food,2.125,15
3078,1,Delhi,Food,2.125,15
3079,1,Delhi,Food,2.13,15
3080,3,Gaziabad,Food,2,15
3080,1,Delhi,Food,2,15
3081,1,Delhi,Food,2,15
3082,1,Delhi,Food,2.125,15
3083,3,Gaziabad,Drinks,4.26,16
3083,1,Delhi,Drinks,4.26,16
3084,1,Delhi,Drinks,21,16
3085,2,Bangalore,Food,4.8,15
3085,1,Delhi,Food,4.8,15
3086,1,Delhi,Food,3.5,15
3086,3,Gaziabad,Food,3.5,15
3087,1,Delhi,Food,3.4,15
3090,1,Delhi,Imported food,35.8,14
3092,1,Delhi,Food,5.8,15
3093,1,Delhi,Food,4.2,15
3099,1,Delhi,Food,4.2,15
3099,3,Gaziabad,Food,4.2,15
3101,1,Delhi,Food,4.8,15
3102,1,Delhi,Food,4.2,15
3104,1,Delhi,Food,8.1,15
3105,1,Delhi,Food,8.1,15
3108,1,Delhi,Food,8.1,15
3109,1,Delhi,Food,3.5,15
3110,3,Gaziabad,Food,3.5,15
3110,1,Delhi,Food,3.5,15
3111,2,Bangalore,Food,3.5,15
3111,1,Delhi,Food,3.5,15
3112,2,Bangalore,Food,16.5,15
3112,3,Gaziabad,Food,16.5,15
3112,1,Delhi,Food,16.5,15
3113,2,Bangalore,Food,16.5,15
3113,1,Delhi,Food,16.5,15
3113,3,Gaziabad,Food,16.5,15
3114,1,Delhi,Food,7.34,15
3115,1,Delhi,Food,7.34,15
3118,3,Gaziabad,Food,7.72,15
3118,1,Delhi,Food,7.72,15
3119,3,Gaziabad,Food,7.72,15
3119,1,Delhi,Food,7.72,15
3119,2,Bangalore,Food,7.72,15
3120,3,Gaziabad,Food,8.7,15
3120,1,Delhi,Food,8.7,15
3221,1,Delhi,Beauty,24.548333,12
3223,1,Delhi,Beauty,24.55,12
3224,1,Delhi,Beauty,24.548333,12
3225,3,Gaziabad,Beauty,19.695,12
3225,1,Delhi,Beauty,19.695,12
3226,1,Delhi,Beauty,24.548333,12
3227,1,Delhi,Beauty,16.70833,12
3230,1,Delhi,Beauty,25.8016,12
3232,1,Delhi,Beauty,25.75,12
3233,1,Delhi,Beauty,23.321708,12
3235,1,Delhi,Beauty,16.70833,12
3249,3,Gaziabad,Beauty,35.636667,12
3249,9,Chennai,Beauty,35.636667,12
3249,1,Delhi,Beauty,35.636667,12
3250,1,Delhi,Beauty,35.6,12
3251,2,Bangalore,Beauty,35.636667,12
3251,1,Delhi,Beauty,35.636667,12
3252,1,Delhi,Beauty,35.63667,12
3253,1,Delhi,Beauty,35.636667,12
3254,8,Hyderabad,Beauty,33.37375,12
3254,1,Delhi,Beauty,33.37375,12
3255,1,Delhi,Beauty,33.40875,12
3259,1,Delhi,Beauty,29.71833,12
3261,1,Delhi,Beauty,26,12
3262,1,Delhi,Beauty,31.183333,12
3264,1,Delhi,Beauty,29.748333,12
3265,1,Delhi,Beauty,28.26333,12
3266,1,Delhi,Beauty,26.564167,12
3267,1,Delhi,Beauty,28.26333,12
3268,1,Delhi,Beauty,26.564167,12
3269,1,Delhi,Beauty,31.32083,12
3270,1,Delhi,Beauty,31.32083,12
3285,1,Delhi,Beauty,19.64276,12
3286,2,Bangalore,Beauty,17.76667,12
3286,1,Delhi,Beauty,17.76667,12
3288,1,Delhi,Beauty,16.3558,12
3299,1,Delhi,Beauty,105.9419,12
3300,1,Delhi,Beauty,106.04958,12
3301,1,Delhi,Beauty,113.5093,12
3302,1,Delhi,Beauty,121.07712,12
3304,1,Delhi,Beauty,113.508,12
3305,1,Delhi,Beauty,105.94142,12
3306,1,Delhi,Beauty,90.807417,12
3307,1,Delhi,Beauty,90.9,12
3308,1,Delhi,Beauty,98.374421,12
3315,1,Delhi,Beauty,113.50801,12
3316,1,Delhi,Beauty,83.32458,12
3317,3,Gaziabad,Beauty,181.61441,12
3317,1,Delhi,Beauty,181.61441,12
3320,1,Delhi,Beauty,143.77813,12
3321,1,Delhi,Beauty,166.47998,12
3322,3,Gaziabad,Beauty,143.77813,12
3322,1,Delhi,Beauty,143.77813,12
3323,1,Delhi,Beauty,31.2,12
3323,2,Bangalore,Beauty,31.2,12
3324,1,Delhi,Beauty,36.14315,12
3325,1,Delhi,Beauty,52.26,12
3328,1,Delhi,Beauty,47.38742,12
3328,2,Bangalore,Beauty,47.38742,12
3331,3,Gaziabad,Beauty,97.9875,12
3331,2,Bangalore,Beauty,97.9875,12
3331,8,Hyderabad,Beauty,97.9875,12
3331,1,Delhi,Beauty,97.9875,12
3332,3,Gaziabad,Beauty,97.88742,12
3332,1,Delhi,Beauty,97.88742,12
3332,2,Bangalore,Beauty,97.88742,12
3333,1,Delhi,Beauty,97.8874,12
3335,1,Delhi,Beauty,15.98327,12
3338,3,Gaziabad,Beauty,47.38742,12
3338,1,Delhi,Beauty,47.38742,12
3339,1,Delhi,Beauty,52.20682,12
3350,8,Hyderabad,Beauty,15.9996,12
3350,1,Delhi,Beauty,15.9996,12
3351,1,Delhi,Beauty,15.98327,12
3370,1,Delhi,Beauty,3.09843,12
3372,8,Hyderabad,Beauty,3.515556,12
3372,3,Gaziabad,Beauty,3.515556,12
3372,1,Delhi,Beauty,3.515556,12
3372,2,Bangalore,Beauty,3.515556,12
3373,8,Hyderabad,Beauty,4.07944,12
3373,1,Delhi,Beauty,4.07944,12
3373,2,Bangalore,Beauty,4.07944,12
3376,3,Gaziabad,Beauty,6.31333,12
3376,1,Delhi,Beauty,6.31333,12
3376,2,Bangalore,Beauty,6.31333,12
3376,9,Chennai,Beauty,6.31333,12
3385,3,Gaziabad,Beauty,8.84793,12
3385,2,Bangalore,Beauty,8.84793,12
3385,1,Delhi,Beauty,8.84793,12
3394,1,Delhi,Kitchen cleaning,11.323333,1
3397,1,Delhi,Kitchen cleaning,7.04808,1
3398,3,Gaziabad,Kitchen cleaning,7.048081,1
3398,1,Delhi,Kitchen cleaning,7.048081,1
3414,1,Delhi,Beauty,21.905,12
3415,3,Gaziabad,Beauty,20.8475,12
3415,1,Delhi,Beauty,20.8475,12
3417,1,Delhi,Beauty,3.77958,12
3421,3,Gaziabad,Beauty,15.365208,12
3421,1,Delhi,Beauty,15.365208,12
3422,1,Delhi,Beauty,37,12
3423,1,Delhi,Beauty,37.8342,12
3426,1,Delhi,Beauty,34.71,12
3433,1,Delhi,Beauty,9.95,12
3434,1,Delhi,Beauty,6.45,12
3437,1,Delhi,Beauty,9.95,12
3442,1,Delhi,Beauty,9.95,12
3532,3,Gaziabad,Mother and children,33.8,7
3532,1,Delhi,Mother and children,33.8,7
3538,1,Delhi,Mother and children,178.8,7
3540,1,Delhi,Mother and children,167.7,7
3543,1,Delhi,Mother and children,130.8,7
3544,1,Delhi,Mother and children,178.8,7
3555,1,Delhi,Mother and children,31.2,7
3556,2,Bangalore,Mother and children,27.3,7
3556,1,Delhi,Mother and children,27.3,7
3557,1,Delhi,Mother and children,27.3,7
3582,1,Delhi,Mother and children,283.4,7
3583,1,Delhi,Mother and children,283.4,7
3585,1,Delhi,Mother and children,206.7,7
3642,3,Gaziabad,Food,3.4,15
3642,2,Bangalore,Food,3.4,15
3642,1,Delhi,Food,3.4,15
3643,1,Delhi,Food,3.6,15
3644,3,Gaziabad,Food,3.4,15
3644,2,Bangalore,Food,3.4,15
3644,1,Delhi,Food,3.4,15
3645,1,Delhi,Food,3.1,15
3646,3,Gaziabad,Food,3.6,15
3646,1,Delhi,Food,3.6,15
3647,3,Gaziabad,Food,3.1,15
3647,2,Bangalore,Food,3.1,15
3647,1,Delhi,Food,3.1,15
3648,2,Bangalore,Food,3.4,15
3648,1,Delhi,Food,3.4,15
3649,1,Delhi,Food,3.1,15
3650,2,Bangalore,Food,4.7,15
3650,1,Delhi,Food,4.7,15
3651,3,Gaziabad,Food,4.7,15
3651,2,Bangalore,Food,4.7,15
3651,1,Delhi,Food,4.7,15
3652,2,Bangalore,Food,5.2,15
3652,1,Delhi,Food,5.2,15
3653,3,Gaziabad,Food,4.7,15
3653,2,Bangalore,Food,4.7,15
3653,1,Delhi,Food,4.7,15
3654,1,Delhi,Food,5.2,15
3655,1,Delhi,Food,4.7,15
3656,1,Delhi,Food,3.6,15
3657,1,Delhi,Food,3.3,15
3658,1,Delhi,Food,3.6,15
3658,3,Gaziabad,Food,3.6,15
